user_id,statuses_count,followers_count,friends_count,listed_count,favourites_count,favorite_count,retweet_count,days,posts_number_all,posts_number,text_length,reply_ratio,time,positive_words_count,negative_words_count,positive_emoji_count,negative_emoji_count,vad,antidepressant_words_count,depression_symptoms_count,lda
2470707042,7433,271,531,6,5528,488,1338537,31,1589,51,12,0.4027690371302706,"[0.007, 0.004, 0.003, 0.023, 0.022, 0.037, 0.045, 0.033, 0.063, 0.081, 0.06, 0.069, 0.052, 0.11, 0.064, 0.054, 0.049, 0.057, 0.063, 0.019, 0.024, 0.013, 0.028, 0.0]",765,390,15,0,"[3.03, 2.53, 2.64]",0,"[42.4, 6.5, 3.5, 0.5, 8.0, 3.5, 6.6, 17.5, 3]","[0.06724592656019754, 0.03422474844379814, 0.02723232992756939, 0.030388233988234963, 0.03179542115732647, 0.03305774965775094, 0.023097741412027945, 0.23065718901908527, 0.02549685728733514, 0.028771989562467206, 0.029708442879872676, 0.03344619190333578, 0.029792214487453703, 0.03639390027961671, 0.04597858191191863, 0.026889903394665886, 0.036678286087812054, 0.02747095197571407, 0.025622100650672726, 0.03407760810618002, 0.0353348358872193, 0.023447222618651852, 0.029435449559259773, 0.028847346304489502, 0.02490877693734855]"
354623318,8508,13162,10094,21,15352,230,2222395,29,355,12,12,0.7774647887323943,"[0.042, 0.02, 0.09, 0.006, 0.008, 0.087, 0.107, 0.082, 0.099, 0.079, 0.014, 0.003, 0.0, 0.003, 0.006, 0.031, 0.017, 0.023, 0.014, 0.034, 0.02, 0.045, 0.051, 0.039]",190,104,2,0,"[3.95, 3.38, 3.52]",0,"[9.7, 5, 1, 0, 3.5, 5.0, 2.0, 6.0, 0]","[0.06234363464674502, 0.026746362859679622, 0.033280951972170784, 0.021792126035751994, 0.027442110297634766, 0.03184990741081368, 0.01994626965731876, 0.24737106393764147, 0.03381042721835929, 0.03597891501007833, 0.026674314983097903, 0.03233554075763691, 0.02540065159895115, 0.027695044332438527, 0.06419960838656999, 0.03609041037652871, 0.022493698621177012, 0.030566637643124506, 0.030971945272229386, 0.022084405364858773, 0.031521757436773, 0.0268328203115736, 0.026134722375515645, 0.026008817433746792, 0.030427856059584125]"
139126207,6143,648,725,1,695,12,1306319,19,103,5,12,0.8155339805825242,"[0.029, 0.107, 0.019, 0.01, 0.019, 0.058, 0.117, 0.029, 0.019, 0.0, 0.029, 0.068, 0.029, 0.029, 0.087, 0.0, 0.019, 0.01, 0.0, 0.068, 0.039, 0.029, 0.0, 0.0]",31,28,1,0,"[3.51, 2.89, 3.06]",0,"[1, 0, 0, 0, 0.5, 2.0, 0.5, 0.5, 0]","[0.06155572367222362, 0.02738636013393368, 0.024897883130894225, 0.018275136945039575, 0.02547158127740552, 0.025845290631701483, 0.019969963154430836, 0.328800991888375, 0.021102649238573298, 0.03814687793328558, 0.029948388181395908, 0.02295613555807867, 0.022558959918180486, 0.02774115636251354, 0.03415550792249672, 0.03689090628896313, 0.01858720351924633, 0.033076759270932496, 0.02288258451365294, 0.015855307583463436, 0.034714495860126114, 0.021426273834041543, 0.032348603931126915, 0.020043514198855052, 0.03536174505106381]"
804400308965228544,9,7,54,0,0,0,0,6,8,1,13,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,0,0,0,"[5.57, 4.09, 4.29]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.04653968253968477, 0.017968253968254348, 0.09812698412698174, 0.017968253968254348, 0.017968253968254348, 0.04653968253968693, 0.017968253968254348, 0.2163809523809605, 0.017968253968254348, 0.017968253968254348, 0.05368253968253993, 0.0338412698412726, 0.053682539682539436, 0.017968253968254348, 0.017968253968254348, 0.017968253968254348, 0.03384126984127246, 0.017968253968254348, 0.03384126984126185, 0.017968253968254348, 0.03384126984126386, 0.0536825396825388, 0.03384126984127263, 0.046539682539672285, 0.017968253968254348]"
393843751,104248,4034,69,22,4530,3171,1848506,30,1159,39,13,0.72648835202761,"[0.004, 0.025, 0.017, 0.029, 0.033, 0.027, 0.026, 0.03, 0.034, 0.028, 0.06, 0.078, 0.136, 0.101, 0.086, 0.133, 0.097, 0.012, 0.005, 0.0, 0.0, 0.0, 0.003, 0.011]",504,184,61,0,"[3.25, 2.66, 2.71]",0,"[7.6, 6, 1.5, 0, 16.0, 6.0, 4.4, 19.0, 1]","[0.053461345489146196, 0.022136523482311227, 0.02258913824856628, 0.05123933012638409, 0.036716291624197823, 0.03066602853657844, 0.022220646329248618, 0.2899470916186635, 0.030102336508940793, 0.06099660875854657, 0.027729658506375966, 0.03063258625726113, 0.020371730210132704, 0.02360293765506761, 0.025488994449898626, 0.028774267435432852, 0.029667586877840945, 0.028378476335907933, 0.021714561526899562, 0.029457969292026383, 0.021408033418461366, 0.022317243428452704, 0.028265236452900407, 0.02178169682426935, 0.02033368060648767]"
2910705547,1453,6,14,1,16,0,0,15,58,4,14,0.0,"[0.017, 0.034, 0.069, 0.31, 0.0, 0.034, 0.069, 0.052, 0.017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.052]",0,0,0,0,"[0.0, 0.0, 0.0]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.026846743295000676, 0.012294198139026581, 0.009687465790914736, 0.17624466338261038, 0.018417624521069577, 0.018828133552269984, 0.009112753147236606, 0.28995566502465214, 0.022707443897094105, 0.006239189928845749, 0.058996442255062634, 0.012054734537493717, 0.024021072796932847, 0.03898412698412778, 0.05595183360700171, 0.014305692391898482, 0.03500903119868689, 0.009687465790915287, 0.015790366721400505, 0.01184263820470698, 0.02139381499726146, 0.024787356321838604, 0.011986316365626038, 0.0596190476190437, 0.015236179529282853]"
197562820,43753,1142,398,26,2617,48,261546,31,606,20,17,0.17986798679867988,"[0.0, 0.0, 0.002, 0.0, 0.048, 0.094, 0.058, 0.167, 0.078, 0.045, 0.054, 0.018, 0.025, 0.025, 0.045, 0.02, 0.018, 0.036, 0.041, 0.063, 0.021, 0.05, 0.025, 0.018]",444,240,1,0,"[5.07, 4.13, 4.43]",0,"[14.9, 10.0, 4.5, 0.5, 8.5, 9.0, 8.3, 11.0, 0]","[0.070986460756838, 0.03446789982064558, 0.03608635439251235, 0.025482274612056776, 0.025939785302514024, 0.032941343551993484, 0.022015769772842034, 0.21692444770979974, 0.03799244885268246, 0.0318961879311302, 0.03022431109286555, 0.045821992206353246, 0.02661656738528795, 0.03548082200661195, 0.025807730261973506, 0.03476502366186134, 0.02991074039659839, 0.03485019916301226, 0.03295983125766613, 0.026656183897448952, 0.028335263737928308, 0.025051715154876142, 0.028448290847625422, 0.03016224522380894, 0.030176111003066764]"
357325833,19946,1087,1059,2,4953,27,864226,29,169,6,10,0.6568047337278107,"[0.0, 0.041, 0.053, 0.047, 0.018, 0.053, 0.0, 0.142, 0.112, 0.112, 0.053, 0.065, 0.0, 0.0, 0.024, 0.006, 0.0, 0.012, 0.03, 0.018, 0.012, 0.006, 0.018, 0.006]",54,31,0,0,"[4.05, 2.99, 3.39]",0,"[1.2, 1, 0, 0, 2.5, 0, 2.0, 1.5, 0]","[0.0864934807256221, 0.023681689342403986, 0.03280867346938784, 0.023681689342402574, 0.02383049886621324, 0.03093083900226822, 0.027012188208617123, 0.23183786848073223, 0.030130102040816606, 0.030342687074830232, 0.028953798185941466, 0.03365901360544196, 0.028294784580498136, 0.026912981859409397, 0.033262188208616074, 0.04273639455782228, 0.02691298185941021, 0.030328514739229758, 0.03167488662131447, 0.027905045351473545, 0.0410144557823131, 0.033800736961451375, 0.021010204081633753, 0.02686337868480622, 0.025920918367344142]"
122533089,1839,124,415,0,164,1,0,30,119,4,10,0.0,"[0.042, 0.017, 0.05, 0.076, 0.059, 0.118, 0.0, 0.0, 0.0, 0.0, 0.008, 0.0, 0.0, 0.017, 0.025, 0.034, 0.017, 0.076, 0.034, 0.059, 0.034, 0.017, 0.05, 0.017]",5,5,3,0,"[0.6, 0.43, 0.48]",0,"[0, 0, 0, 0, 0.5, 0.5, 0, 0, 0]","[0.08818629269891218, 0.015753380139936348, 0.03954047073373366, 0.024613590890907037, 0.019514884741776976, 0.027137933961467124, 0.019674948767388963, 0.22466361089881554, 0.029189057441164987, 0.023879964106861322, 0.028495446663517488, 0.02300628130040037, 0.02596746577419271, 0.027918549237878558, 0.01967494876738749, 0.059330811112330926, 0.028608522196760803, 0.039853019995876655, 0.04975364691332056, 0.03219692725575516, 0.03807564237817025, 0.03986635866468516, 0.016393636242377156, 0.024543866031260908, 0.03416074308512166]"
348293917,2864,238,179,1,1966,73,23015,18,32,2,12,0.40625,"[0.0, 0.031, 0.031, 0.031, 0.0, 0.062, 0.125, 0.031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031, 0.031, 0.0, 0.031, 0.031, 0.0, 0.0, 0.0, 0.0]",15,15,6,0,"[3.47, 3.07, 3.16]",0,"[1.2, 2, 0, 0, 0, 0.5, 0.6, 0.5, 0]","[0.09695138888888827, 0.04330555555555746, 0.044347222222220824, 0.03479861111110836, 0.022472222222219937, 0.04261111111111212, 0.04903472222221788, 0.08965972222222801, 0.028548611111112798, 0.035493055555554556, 0.02351388888888995, 0.029763888888889648, 0.01726388888888934, 0.02768055555555504, 0.03913888888888842, 0.03288888888888929, 0.05059722222222214, 0.027680555555556055, 0.03913888888888931, 0.03132638888888951, 0.03549305555555747, 0.04365277777777689, 0.040701388888889495, 0.04261111111110868, 0.03132638888888834]"
3182115140,11077,141,129,7,17230,192,620117,31,401,13,15,0.3541147132169576,"[0.007, 0.025, 0.027, 0.052, 0.05, 0.06, 0.045, 0.045, 0.01, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.042, 0.072, 0.152, 0.162, 0.05, 0.052, 0.012, 0.027, 0.027]",267,153,0,0,"[5.07, 4.38, 4.48]",0,"[10.3, 4.5, 1, 0, 2.5, 3.0, 3.4, 1.5, 0]","[0.07709167579843887, 0.036711595004829296, 0.03859364500717991, 0.026221263837804216, 0.03563359336291648, 0.03664893836322477, 0.03902301930873413, 0.1090912273468465, 0.03981169735305062, 0.04138417110597802, 0.03386817693584802, 0.046287482776206014, 0.038151884039104196, 0.03532338421812253, 0.03407504330812905, 0.03635654070240575, 0.03036763264582833, 0.03022920938710597, 0.03176271486797752, 0.0341003591229178, 0.03734430954732074, 0.03207608848962302, 0.040804258120047114, 0.024304675830990826, 0.034737413519369646]"
205759204,3684,1760,1487,65,3322,33,42478,28,75,3,13,0.6666666666666666,"[0.013, 0.0, 0.0, 0.0, 0.013, 0.013, 0.0, 0.0, 0.08, 0.053, 0.013, 0.08, 0.067, 0.0, 0.0, 0.04, 0.0, 0.067, 0.053, 0.027, 0.04, 0.067, 0.0, 0.0]",45,6,1,0,"[4.23, 3.29, 3.5]",0,"[2, 0, 0, 0, 1.0, 0, 0.5, 0.5, 0]","[0.05697298701297678, 0.039528542568540485, 0.015306320346319593, 0.030221183261182283, 0.02376086580086538, 0.02552277056277144, 0.019649754689755897, 0.3450061760461877, 0.02485610389610115, 0.02397298701298625, 0.014094199134198843, 0.047475151515155946, 0.04220098124098345, 0.027649754689753815, 0.014094199134199395, 0.03396721500721536, 0.016760865800866963, 0.015522770562771265, 0.027205310245308714, 0.02120531024530938, 0.044665627705629915, 0.012633881673882632, 0.029221183261182962, 0.019744992784991502, 0.028760865800862755]"
170622015,162397,1488,1339,2,3397,176,2008152,31,1108,36,11,0.44765342960288806,"[0.052, 0.062, 0.06, 0.062, 0.077, 0.071, 0.07, 0.05, 0.029, 0.009, 0.001, 0.003, 0.013, 0.01, 0.016, 0.028, 0.047, 0.057, 0.06, 0.054, 0.034, 0.043, 0.034, 0.03]",433,316,32,0,"[3.62, 3.13, 3.24]",0,"[20.2, 14, 3, 1.5, 15.5, 12.0, 7.5, 13.5, 0]","[0.09213133018496183, 0.029446353545444958, 0.03648023128386837, 0.0240415916406822, 0.027462892561983115, 0.049153696707333154, 0.029038617342254148, 0.15157967476967102, 0.0257883120919489, 0.0458050049950063, 0.03808094622549301, 0.03734065368974457, 0.02426997941452485, 0.03434494989858595, 0.029316122665213898, 0.03797518077881836, 0.027048357601994144, 0.032767671116763035, 0.036710728059819155, 0.031119907264453683, 0.03490772046135748, 0.027652669956306546, 0.041083045136682844, 0.02595570025933678, 0.030498662347752593]"
23255783,3775,159,332,9,217,2,823313,29,104,4,14,0.057692307692307696,"[0.038, 0.067, 0.067, 0.135, 0.106, 0.058, 0.077, 0.038, 0.01, 0.01, 0.0, 0.0, 0.019, 0.029, 0.01, 0.029, 0.0, 0.019, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0]",43,47,0,0,"[3.78, 3.39, 3.48]",0,"[4.6, 0, 0, 0, 1.0, 0, 0, 1.5, 0]","[0.07897415778664987, 0.039520555833055866, 0.018927607115106323, 0.027803106615606636, 0.019864690864692804, 0.019610604673104035, 0.04393714618714921, 0.25539079670331055, 0.01931680125430074, 0.02507874764124856, 0.024995497557996106, 0.03507153263403241, 0.03508020451770197, 0.030833409645908756, 0.02069042762792798, 0.03385816267066043, 0.035074134199135264, 0.015783875846375865, 0.01969073287823221, 0.05784355228105372, 0.01667257048507103, 0.04133297952047389, 0.040562222499723084, 0.023728015040515898, 0.020358467920966652]"
818756082994556929,12,73,120,0,3,0,0,3,7,2,6,0.0,"[0.0, 0.0, 0.0, 0.0, 0.143, 0.0, 0.286, 0.0, 0.0, 0.0, 0.143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,2,1,0,"[0.67, 0.87, 0.78]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.07611111111110921, 0.02055555555555619, 0.02055555555555619, 0.02055555555555619, 0.10388888888887693, 0.02055555555555619, 0.02055555555555619, 0.02055555555555619, 0.02055555555555619, 0.02055555555555619, 0.02055555555555619, 0.11777777777778019, 0.02055555555555619, 0.02055555555555619, 0.02055555555555619, 0.14555555555555508, 0.02055555555555619, 0.02055555555555619, 0.02055555555555619, 0.10388888888888875, 0.02055555555555619, 0.0622222222222222, 0.02055555555555619, 0.02055555555555619, 0.02055555555555619]"
819450489540669440,1,1,5,0,0,0,0,1,2,2,24,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,0,0,0,"[5.31, 4.64, 4.63]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.006666666666667881, 0.006666666666667881, 0.006666666666667881, 0.006666666666667881, 0.006666666666667881, 0.006666666666667881, 0.006666666666667881, 0.1733333333333293, 0.006666666666667881, 0.17333333333336617, 0.006666666666667881, 0.006666666666667881, 0.006666666666667881, 0.1733333333332752, 0.006666666666667881, 0.006666666666667881, 0.006666666666667881, 0.006666666666667881, 0.006666666666667881, 0.006666666666667881, 0.17333333333334885, 0.006666666666667881, 0.17333333333332276, 0.006666666666667881, 0.006666666666667881]"
3178412432,8485,985,593,13,12050,611,677226,31,1139,37,8,0.3906935908691835,"[0.04, 0.05, 0.074, 0.054, 0.059, 0.063, 0.099, 0.115, 0.051, 0.046, 0.018, 0.003, 0.0, 0.0, 0.003, 0.007, 0.028, 0.026, 0.032, 0.047, 0.046, 0.043, 0.04, 0.029]",291,199,9,0,"[2.1, 1.78, 1.85]",0,"[6.5, 3.5, 0, 0.5, 7.0, 4.0, 6.1, 7.0, 0]","[0.052136779837749385, 0.022603435286740203, 0.04156131290186064, 0.02260907599467632, 0.019804305676655667, 0.03003725098027269, 0.02233140656948172, 0.33898825776696406, 0.024770200108097478, 0.02798760255253195, 0.03205085624034432, 0.027999696612770592, 0.02555301564356323, 0.022702992188417436, 0.029213484542547623, 0.03893216937165739, 0.026477390640376866, 0.02593021010202969, 0.02253931605300892, 0.022816220636450765, 0.02992577529459227, 0.021748437810717825, 0.02521645340329098, 0.023132068412544508, 0.022932285372656076]"
432060525,142447,8530,3160,33,587,956,83791,17,2831,167,9,0.55987283645355,"[0.03, 0.018, 0.005, 0.0, 0.0, 0.0, 0.008, 0.067, 0.058, 0.047, 0.071, 0.089, 0.057, 0.069, 0.067, 0.045, 0.051, 0.06, 0.055, 0.032, 0.048, 0.028, 0.06, 0.029]",884,601,8,0,"[2.48, 2.18, 2.23]",0,"[36.9, 28.0, 1.5, 1.5, 20.0, 9.5, 24.2, 13.0, 0]","[0.04690083451604552, 0.02269628737875758, 0.030938698322380904, 0.02170042648763678, 0.02088796258255977, 0.027432021855395484, 0.01645973533184169, 0.3875508680547246, 0.02365144822917748, 0.029392695425771914, 0.039474228495177885, 0.025105480333705188, 0.022577509917091412, 0.02399434005497953, 0.02655321488507809, 0.025295666438995546, 0.021156927763322345, 0.030533214427371343, 0.021018133771165622, 0.02152660076254348, 0.023062739702211267, 0.019332152840422036, 0.02479248531288212, 0.02494561528960632, 0.0230207118211533]"
55320450,1922,886,309,12,165,1,0,6,6,1,18,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7,0,0,0,"[0.0, 0.0, 0.0]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.006777777777778316, 0.1692777777777812, 0.04011111111111113, 0.006777777777778316, 0.006777777777778316, 0.034555555555559885, 0.006777777777778316, 0.3053888888888833, 0.006777777777778316, 0.006777777777778316, 0.006777777777778316, 0.03455555555554745, 0.006777777777778316, 0.034555555555550406, 0.0276111111111081, 0.006777777777778316, 0.027611111111104522, 0.02761111111111297, 0.034555555555558996, 0.006777777777778316, 0.16927777777778555, 0.006777777777778316, 0.006777777777778316, 0.006777777777778316, 0.006777777777778316]"
118355823,27627,3203,1814,41,16488,4204,178715,30,2330,78,11,0.14034334763948497,"[0.003, 0.01, 0.079, 0.069, 0.041, 0.094, 0.104, 0.113, 0.146, 0.088, 0.048, 0.062, 0.031, 0.042, 0.024, 0.008, 0.02, 0.004, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0]",749,490,6,0,"[2.32, 1.94, 2.03]",0,"[35.2, 12, 7.5, 0, 26.5, 7.0, 13.9, 18.5, 1]","[0.07440917731448986, 0.03316779991877394, 0.042188773660889654, 0.03730640042572703, 0.034947298942111266, 0.03768797230535357, 0.02619597556692335, 0.08510580762849436, 0.04276538156564054, 0.04147299690749931, 0.03548305923792385, 0.041196078504770396, 0.03234017963590086, 0.030987950657212007, 0.03423578007235667, 0.04552283691713134, 0.0399745493973783, 0.034533426414101794, 0.033478516247648304, 0.042783770008154955, 0.0404283649290151, 0.03329407034335855, 0.033776677278622484, 0.035986222549128276, 0.03073093357140123]"
3420827692,3427,245,185,0,1630,501,2322863,31,606,20,11,0.46204620462046203,"[0.086, 0.063, 0.059, 0.071, 0.05, 0.076, 0.076, 0.038, 0.023, 0.023, 0.054, 0.017, 0.012, 0.02, 0.017, 0.02, 0.025, 0.033, 0.04, 0.025, 0.03, 0.036, 0.041, 0.017]",238,132,4,0,"[3.72, 3.17, 3.3]",0,"[8.4, 13.0, 1.5, 0, 3.5, 6.0, 4.1, 7.0, 0]","[0.061072852396766325, 0.03330298475979519, 0.03885194853135052, 0.02165925750145034, 0.03170909138849341, 0.03433525813426234, 0.02457084849443691, 0.21310575858250397, 0.031161973316457894, 0.04142604018351525, 0.03719609239044419, 0.03476372409428886, 0.029916126140378432, 0.03024044191320003, 0.03208614143331822, 0.03643605969519651, 0.0276195485946323, 0.030635948953224284, 0.035378078363128354, 0.028343985656278086, 0.03034722881400688, 0.03133006380846933, 0.03227466645573021, 0.023227442915150505, 0.029008437483519833]"
270088732,17779,1554,554,4,24292,554,872293,30,151,5,14,0.40397350993377484,"[0.02, 0.053, 0.106, 0.079, 0.053, 0.106, 0.079, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007, 0.013, 0.013, 0.053, 0.06, 0.026, 0.033, 0.0, 0.026, 0.066]",100,66,4,0,"[5.41, 4.8, 4.79]",0,"[7.3, 5.5, 0, 0, 2.5, 1.0, 0.7, 1.0, 0]","[0.0866950360750295, 0.033253237133236274, 0.024062760942762364, 0.03613972101972014, 0.042041837421836904, 0.0435257239057227, 0.03154159692159781, 0.13243577681577284, 0.03284053872053954, 0.03806564694565071, 0.03189104377104449, 0.04567675805676158, 0.031779932659932744, 0.02767387205387298, 0.029621202501203387, 0.040729427609428125, 0.023578633958636862, 0.03974025012024967, 0.031676758056758916, 0.04729291967292086, 0.03001514189514276, 0.028634189514189133, 0.03759450697450435, 0.0346341895141879, 0.01885929773929751]"
720426930529378304,407,80,85,0,713,0,11,2,74,37,4,0.14864864864864866,"[0.149, 0.0, 0.0, 0.095, 0.081, 0.081, 0.162, 0.176, 0.068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.108, 0.0, 0.054, 0.0, 0.0, 0.0]",8,13,0,0,"[0.95, 0.7, 0.81]",0,"[1, 0, 0, 0, 0.5, 0.5, 2.0, 2.0, 0]","[0.06641095890410904, 0.02371689497716947, 0.02371689497716947, 0.04198173515981707, 0.03855707762556961, 0.059105022831050985, 0.027141552511415538, 0.12052054794520675, 0.03741552511415542, 0.04654794520547861, 0.02371689497716947, 0.03513242009132431, 0.039698630136985484, 0.03284931506849424, 0.03855707762556949, 0.02828310502283128, 0.040840182648401675, 0.035132420091323585, 0.026456621004566697, 0.041981735159817235, 0.02828310502283155, 0.046547945205480126, 0.033990867579907665, 0.032849315068492854, 0.030566210045662602]"
802899713829715968,31,8,24,0,107,2,0,11,16,1,11,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.062, 0.0, 0.062, 0.0, 0.062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.062, 0.062, 0.0, 0.0, 0.0, 0.0, 0.0]",5,2,0,0,"[1.81, 1.53, 1.63]",0,"[2, 0, 0, 0, 0.5, 0, 0, 0, 0]","[0.11104166666666297, 0.017291666666667333, 0.03291666666666511, 0.017291666666667333, 0.038125000000000756, 0.027708333333334785, 0.0849999999999983, 0.0485416666666688, 0.017291666666667333, 0.03812500000000152, 0.048541666666667274, 0.017291666666667333, 0.08499999999999344, 0.017291666666667333, 0.06937499999999491, 0.017291666666667333, 0.04333333333333625, 0.0433333333333357, 0.04854166666666391, 0.04854166666666778, 0.017291666666667333, 0.02770833333333472, 0.027708333333333834, 0.017291666666667333, 0.03812500000000121]"
748721352543055872,7578,13,27,1,4,11,66,31,1220,39,9,0.007377049180327869,"[0.043, 0.036, 0.039, 0.039, 0.043, 0.043, 0.043, 0.039, 0.039, 0.041, 0.042, 0.047, 0.043, 0.044, 0.043, 0.04, 0.04, 0.039, 0.044, 0.044, 0.036, 0.042, 0.042, 0.022]",387,462,0,0,"[2.27, 2.2, 2.18]",0,"[39.2, 4, 0, 0, 6.0, 4.5, 0, 4.5, 0]","[0.07339180841160464, 0.03325154438520832, 0.031230092239994907, 0.031079884911568288, 0.05144461369213858, 0.04623284251502274, 0.027379707201490407, 0.029442413472099506, 0.02917161716171819, 0.04416061606160733, 0.04251997122789298, 0.04894186341710721, 0.040030972328003095, 0.03277024625539625, 0.04353757298806902, 0.05841656088686132, 0.0293599052212926, 0.04795176440721308, 0.05926914614538147, 0.03964593382415668, 0.03234395362613288, 0.03018498772954209, 0.026334602691038395, 0.049808200050776505, 0.02209917914868508]"
3325574843,3003,1776,1555,108,110,192,34,29,1095,38,16,0.028310502283105023,"[0.035, 0.031, 0.035, 0.035, 0.03, 0.033, 0.025, 0.03, 0.049, 0.046, 0.047, 0.05, 0.033, 0.032, 0.034, 0.035, 0.034, 0.034, 0.038, 0.083, 0.068, 0.063, 0.057, 0.017]",740,171,0,0,"[5.68, 4.05, 4.7]",0,"[0, 0, 51, 0, 0, 0, 0.8, 29.0, 0]","[0.04118974581382545, 0.02108571024564726, 0.02202178142526981, 0.020471070085956115, 0.012347514719761307, 0.006576284316176893, 0.009364506612670227, 0.40490982118395585, 0.09112583148031035, 0.009753042708923184, 0.0268001321595117, 0.01721493845207521, 0.004930626052871144, 0.007667000687224768, 0.07538840816049641, 0.015427941237689861, 0.017035624302165344, 0.02707852768147856, 0.042411629526531436, 0.02975336764947697, 0.011129166074942708, 0.017170972001862267, 0.01130824812442747, 0.033488967731601586, 0.024349141565148766]"
792684700951126018,1605,49,48,0,21,246,6537,29,1549,53,5,0.2621045836023241,"[0.0, 0.0, 0.006, 0.042, 0.041, 0.031, 0.017, 0.024, 0.043, 0.068, 0.054, 0.14, 0.083, 0.096, 0.119, 0.061, 0.076, 0.075, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0]",289,135,7,0,"[1.49, 1.22, 1.27]",0,"[16.4, 5, 1, 0, 8.5, 1.5, 4.4, 2.5, 0]","[0.047942628026500664, 0.02899331227939844, 0.03444411418663772, 0.043031333209485524, 0.03826323611369155, 0.03627549693479536, 0.034942597064834324, 0.16161452721530978, 0.033598086568828366, 0.03510514582946285, 0.03647519970276764, 0.03138819741160479, 0.029491021115859245, 0.03308334881416829, 0.02892210043965602, 0.03893820050777089, 0.042138089045760926, 0.03644888228373307, 0.030320019815468342, 0.03520267508824128, 0.030103288129296156, 0.03584745185460403, 0.03044541457675398, 0.033820236547154804, 0.03316539723821925]"
390371069,8569,130,125,1,6028,25,1107360,27,44,2,15,0.4090909090909091,"[0.0, 0.0, 0.0, 0.136, 0.023, 0.045, 0.045, 0.023, 0.045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023, 0.023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023]",20,13,1,0,"[3.69, 2.73, 3.02]",0,"[4, 0, 0, 0, 0.5, 0, 0, 1.5, 0]","[0.055422438672436077, 0.020123015873017444, 0.04923556998557595, 0.021962842712843492, 0.047179292929294375, 0.02448809523809644, 0.02999855699856073, 0.19874855699852292, 0.032785353535362355, 0.03509415584415686, 0.016876262626263933, 0.08287554112554102, 0.03446284271284367, 0.0340840548340542, 0.02603030303030277, 0.031080808080806595, 0.03067496392497503, 0.03806132756132792, 0.034904761904760356, 0.029538600288600062, 0.03733080808080653, 0.01817496392496391, 0.030260101010104526, 0.021205266955266623, 0.019401515151516193]"
281312340,46641,385,434,5,3454,169,761710,28,860,31,12,0.4604651162790698,"[0.078, 0.091, 0.087, 0.107, 0.108, 0.13, 0.073, 0.013, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.023, 0.044, 0.055, 0.037, 0.042, 0.047, 0.023]",346,287,0,0,"[3.0, 2.72, 2.8]",0,"[11.1, 9, 3, 1.0, 7.6, 6.0, 9.4, 5.0, 2]","[0.05701305283410096, 0.02698495227968997, 0.04071565951916894, 0.02944902491920103, 0.02951117524450755, 0.02668466452326081, 0.02256295452435877, 0.18613923529361273, 0.026252607950854705, 0.03688238103676823, 0.06882532762883992, 0.03098253040007435, 0.03422856636540655, 0.03903270634498826, 0.03803209876543364, 0.038254034075087186, 0.03304180316110191, 0.028812669721442256, 0.02695436233681885, 0.031217756512494775, 0.031766518991082585, 0.024404469085171247, 0.03717861826282772, 0.023719043399744195, 0.0313537868239621]"
